,sex_1,education_1,education_3,education_4,education_6,marriage_1,marriage_2,marriage_3,pay_0_-2,pay_0_0,pay_0_1,pay_0_2,pay_0_3,pay_0_4,pay_0_7,pay_0_8,pay_2_-1,pay_2_3,pay_2_5,pay_3_-2,pay_3_-1,pay_3_2,pay_3_3,pay_3_4,pay_3_5,pay_3_6,pay_4_-2,pay_4_0,pay_4_2,pay_4_3,pay_4_4,pay_4_6,pay_5_-2,pay_5_-1,pay_5_0,pay_5_2,pay_5_4,pay_5_5,pay_5_6,pay_5_7,limit_bal,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,pay_amt2,pay_amt3,pay_amt4
683,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.26642619432731496,-0.46594101960907597,0.4142252625000865,0.40508504253649086,0.38366718980610837,0.3143276494633691,-0.011887045122189797,0.11003618420729402,0.04425157870241039
684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.5420748689326318,-0.5014122632963735,-0.4989926627742763,-0.47386057181249985,-0.4648344037720772,-0.1658027915935006,-0.2743635080185559,-0.2809670642194431
685,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.246048690647237,-1.219234714135565,2.4672939215278444,5.07714841045105,2.1478961170103954,2.0166413412283184,0.008129818351336821,-0.026041306840656857,-0.009192684951080875
686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7957924040684081,0.2873526749174131,-0.23776658261197509,-0.24456153249169413,-0.5199511337540836,-0.44418416121295423,0.15704984507628358,-0.034113700377399706,-0.11022727668547004
687,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41767368282477013,1.4710999091733246,-0.6900428092289641,-0.46050004762894686,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.24519301349803924
688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8714161483171357,-1.3268480990679206,0.07197035584112793,0.044317550499931524,-0.6692961669439244,-0.05200706183797745,-0.16872545756756388,-0.2743635080185559,-0.17256084991215864
689,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-0.7887811744061427,-0.3127685521944687,-0.28275353083432664,-0.256444174795317,-0.22256386463646427,-0.1658027915935006,-0.22583304687504238,-0.22676395706580088
690,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-0.7887811744061427,-0.5283218693744175,-0.5026000644066394,-0.4774963899860561,-0.44165465442383534,-0.17599813801465167,-0.19604207072753901,-0.06415463560487412
691,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,-1.219234714135565,-0.05047888394942382,0.031199726382247377,0.06186272043712622,0.09406825712429985,-0.1488105475582488,-0.2743635080185559,-0.1834014713428871
692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,1.3634865242409688,-0.30959574638976783,-0.39087992900436275,-0.4093973773513106,-0.4125431376929227,-0.1658027915935006,-0.25033852725444034,-0.17256084991215864
693,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5689211713222253,0.07212590505270194,-0.42376409468174336,-0.42047701966988765,-0.4431842199983504,-0.5179836312183013,-0.1488105475582488,-0.08216366190563096,-0.11320844757892036
694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8714161483171357,-0.14310086481200923,0.10302699025311714,0.14435462379739578,0.10633582714560699,-0.23506347420842622,-0.11431629216668764,-0.034113700377399706,-0.17256084991215864
695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2495348695607738,-1.434461484000276,-0.6332351036385726,-0.6297609719474402,-0.6167634328773323,-0.6148297186356206,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
696,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923062251548714,0.5025794447821242,-0.676232546618461,-0.5725754574344109,-0.16235528320131012,-0.6680381158312978,0.802755118415852,-0.2743635080185559,-0.20210154331089367
697,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654349924086886,1.1482597543762578,-0.5916594989446083,-0.309850036277418,-0.6692961669439244,-0.6394887117201894,-0.216779523699256,-0.18162708226906962,-0.1919113591660089
698,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.022663636814591,1.2558731393086133,-0.6665824775112172,-0.6844595656381586,-0.6577389654492741,-0.6556716381956053,-0.18836849167231498,-0.23419374018095462,-0.2500170900347134
699,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-1.219234714135565,-0.2985370041659141,-0.26833758870499663,-0.25343045478833887,-0.24004852559984774,-0.18279503562875238,-0.27402715828785834,-0.23326832992423796
700,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,2.2243936036998133,-0.12744246375972007,-0.1386624315416398,-0.5695116210248028,-0.5652898459060341,-0.17436688258726749,-0.2567772220992233,-0.253865510642622
701,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7957924040684081,-0.7887811744061427,0.24323604344840538,0.2411805630660519,-0.11362426015269504,0.050400982027930974,-0.15604924351726604,2.1432222563128707,-0.18513597077180363
702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.34204993857604254,-0.8963945593384983,0.4556428851622815,0.4846391800501962,0.3974362958930362,0.5189070581973737,-0.11142761068069483,-0.034113700377399706,-0.11835774275851638
703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8714161483171357,-1.3268480990679206,0.11236109529682224,0.12605799203325088,0.15611750487555393,-0.3945259489844616,-0.15883597153904735,-0.21670355418467843,-0.2105030249197082
704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1873162711650506,-0.7887811744061427,0.38526189000904104,0.43432685879882843,0.4728345936822977,0.5639352375311633,-0.11482605948774519,-0.15423860419797783,-0.11835774275851638
705,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5689211713222253,-0.35832763467672035,0.5071318623497719,0.6442940310825104,0.6358243133257507,0.7390776959122634,-0.216779523699256,-0.13256807154874553,-0.15629991776606594
706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.111692526916323,-0.6811677894737871,1.8749797889166504,1.9224483541492374,1.9830677516746116,1.639093962405614,-0.006075697662133683,-0.010088719613284083,0.022570335840953484
707,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.173911125312046,-0.03548747987965364,-0.3704451589595915,-0.3586319447150559,-0.3483764594118533,-0.33398050285660325,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
708,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4141875039112334,0.6101928297144799,-0.6835918762650495,-0.6792670935915752,-0.6640428935372652,-0.6624169896332557,-0.20386541823246462,-0.25610452263782807,-0.2603698835010591
709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.644544915570953,-1.1116213292032093,0.46416074970851173,0.5862749881620032,0.5730476961161731,0.05048973665211059,-0.216779523699256,-0.20099121676494683,-0.1933206399520036
710,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48981124815996097,-0.7887811744061427,1.8267294433804315,2.014915349778788,2.148435268754763,2.541491811314451,0.12306535700577999,0.5424858379613753,0.26106400731697943
711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.434461484000276,-0.5306784346816434,-0.5023950984048007,-0.4753536074122872,-0.45638792203765083,-0.17487664990832505,-0.24976192771610153,-0.2513179646064008
712,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.5420748689326318,-0.43328251209584606,-0.427555178933388,-0.4055680175259301,-0.4906324145336176,-0.1820133924031308,-0.26283151725178044,-0.2809670642194431
713,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-1.3268480990679206,-0.6522982688054062,-0.6328627907752676,-0.6031463952311235,-0.5936173634566935,-0.1801102610711826,-0.2587472705218808,-0.2629716326444339
714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4141875039112334,0.3949660598497687,0.2690661056426923,0.31653972974212286,0.24755211095882773,0.3122715006698748,-0.08005992819162001,-0.034113700377399706,-0.009951528451231867
715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9266623888857852,0.5025794447821242,-0.6513372114454761,-0.39178177941245357,-0.45425756736344,-0.5688548233105819,-0.216779523699256,0.04781148402823457,-0.2809670642194431
716,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-0.2507142497443648,-0.04381730827648336,-0.03671234222701328,-0.028700948212938306,-0.4574825624025327,-0.11125768824034231,-0.12449567801200268,0.31526711447062167
717,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4141875039112334,-0.46594101960907597,1.1985665547269118,1.1512706044307577,0.9438873254152085,1.0511389545277776,-0.046857083346738,-0.034113700377399706,-0.009951528451231867
718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48981124815996097,-0.03548747987965364,-0.691688455393228,-0.6603418994217913,-0.6572551113197134,-0.6551539028878909,-0.216779523699256,-0.2743635080185559,-0.2725655826106286
719,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41767368282477013,-0.6811677894737871,-0.684250134730755,-0.6822049396179316,-0.6670151403331381,-0.6680381158312978,-0.21117208316762287,-0.2743635080185559,-0.2720235515390922
720,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7923062251548714,-1.1116213292032093,2.687678855846072,2.6730475172831,2.5244866982493526,2.026537481824345,-0.029830854823415697,-0.0680850231778592,-0.1682788044470209
721,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.456028598626878,-0.7887811744061427,-0.571450964047447,-0.6670237910817367,-0.33708192158753597,-0.05703649054148877,0.604761490917098,1.7103882028665638,0.014710885303675359
722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410587366574162,1.7939400639703913,-0.6886078057737259,-0.6844732300382812,-0.6693099913476261,-0.668052908268661,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
723,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26642619432731496,-0.5735544045414316,-0.6790235625130527,-0.6731317779365334,-0.6616927449079703,-0.6525800187866821,-0.198088055260479,-0.22415129822155427,-0.2575513219290697
724,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0191774579010542,-0.8963945593384983,2.218867176570559,1.7650208003369048,0.9453665366112941,0.953908263739013,0.12306535700577999,0.20613610726375653,0.27916784510629594
725,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-0.03548747987965364,-0.08882902216143083,-0.045894819109392186,-0.02523102288380288,-0.21022697187549827,-0.179396586821702,-0.2743635080185559,-0.214622461063385
726,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-0.14310086481200923,-0.04575258816565777,-0.004122747934641718,-0.39659597952350417,-0.37109472820104417,-0.11482605948774519,-0.20228856572620907,-0.22676395706580088
727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-0.7887811744061427,-0.4901955390407504,-0.4452095838917713,-0.421521379397732,-0.3997920566857852,-0.18279503562875238,-0.23592353879597094,-0.2809670642194431
728,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1873162711650506,0.7178062146468354,1.1846904662698383,1.4018073806784024,1.3861438242374058,1.4991279200743668,-0.216779523699256,0.061986222679062786,0.09845468585605265
729,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,-0.35832763467672035,0.2742005216751958,0.3358338627152166,0.40108593847029417,0.5257115793844772,-0.08084157141724159,-0.034113700377399706,0.5605361743408529
730,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0191774579010542,-0.03548747987965364,-0.6058910469731629,-0.6047277909228596,-0.6566883107679423,-0.6430684815621004,-0.18554777916246318,-0.19287077326667573,0.023491788662565405
731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3385637596625058,-1.1116213292032093,0.06474267788768068,1.511573506863149,2.2399804700676507,0.42864360540670876,1.6367004711779396,-0.203105415072189,-0.18296784648565795
732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,-1.1116213292032093,-0.21468804080433748,-0.6844595656381586,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.15386077794415204
733,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.456028598626878,0.1797392899850575,0.05124837934071631,0.07044388353431913,0.19337427285172915,-0.03796903878023557,0.123201294958062,0.11003618420729402,-0.11835774275851638
734,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5689211713222253,0.07212590505270194,0.23445487551589297,0.2934605579350723,0.3317289050986908,0.4243242136966343,-0.12746828904997254,-0.14751160958402545,-0.12394066279534152
735,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873162711650506,0.07212590505270194,-0.6352493745436317,-0.6229287718861464,-0.6692961669439244,-0.6515445481712533,-0.216779523699256,-0.2207878009145781,-0.2085517130621771
736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,0.2873526749174131,-0.5727543158095441,-0.5523111520526134,-0.5103155243739744,-0.6680381158312978,-0.1488105475582488,-0.2743635080185559,-0.2809670642194431
737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-0.8963945593384983,0.2923421249900416,0.3439505163880337,0.02080424144297393,-0.02748120068967814,-0.17599813801465167,-0.2226136994526509,-0.11835774275851638
